ID,GBM_1,GBM_2,DP_1,GBM_3,GBM_4,GBM_5,GBM_6,GLM_7,GBM_8,GBM_9,DP_2,GBM_10,GBM_11,DRF_1,XRT_1
5792,0.04262,0.04545,0.1882,0.81291,0.02976,0.04288,0.13828,0.34792,0.35488,0.05453,0.12273,0.05829,0.09962,0.27607,0.58647
14512,0.14281,0.30654,0.069,0.26409,0.44605,0.16413,0.51826,0.13162,0.36142,0.41971,0.10335,0.48537,0.76383,0.55291,0.18964
7053,0.09362,0.04737,0.04708,0.01838,0.14281,0.06658,0.01735,0.08361,0.14565,0.10092,0.07072,0.24516,0.22718,0.49957,0.01131
9236,0.54166,0.27011,2.23052,0.19272,0.08558,0.08081,0.09712,0.72711,0.28613,0.13919,3.67371,0.03391,0.67704,0.31431,0.15645
20374,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
15217,0.14281,0.30654,0.069,0.26409,0.44605,0.16413,0.51826,0.13162,0.36142,0.41971,0.10335,0.48537,0.76383,0.55291,0.18964
16599,0.15789,0.14869,0.0283,0.04875,0.20664,0.14734,0.01202,0.56683,0.1264,0.209,0.07416,0.0864,0.14508,0.18444,0.08497
12951,0.45411,0.34354,0.20208,0.92311,0.15897,0.04009,0.21124,0.15859,0.63951,0.27926,0.06892,0.59351,0.55169,1.24675,0
17876,1.68113,1.60141,18.05655,1.60872,1.25141,0.66719,2.90857,7.05335,1.5079,2.44452,3.10204,1.57714,2.34125,0.28342,0.34744
1467,0.18574,0.07504,0.12533,0.0691,0.03472,0.11261,0.21175,0.25866,0.02101,0.15115,0.06215,0.16011,0.66698,0.45235,0.11611
10792,0.12618,0.23076,0.0078,0.19646,0.18922,0.16436,0.12856,0.13923,0.05877,0.00174,0.099,0.08091,0.25963,0.09012,0.10147
7457,0.33029,0.12142,0.61594,0.291,0.07359,0.01233,0.3303,0.1513,0.18725,0.03675,0.65044,1.20021,0.28282,3.55436,0.04402
16468,0.38564,0.59154,0.39813,0.51127,0.78193,0.23241,1.5131,0.55445,0.53406,0.50737,0.88237,0.46108,0.63662,0.66993,0.39053
11916,0.04181,0.00552,0.0448,0.01158,0.19841,0.03443,0.08285,0.11292,0.17403,0.22099,0.00533,0.16471,0.65942,0.66849,0.27825
18049,0.24879,0.57628,0.36467,0.27034,0.86842,0.1537,0.29154,0.54297,0.35978,0.33694,4.34112,0.32957,1.58208,64.28431,0.16815
8365,1.30446,0.73978,0.02702,1.79619,1.20818,1.14856,1.54622,0.52113,1.83293,0.26357,0.22027,0.44217,0.18493,0.2035,0
9807,0.18574,0.10708,0.13739,0.28103,0.67963,0.2921,0.43861,0.22245,0.14608,0.27381,0.03706,0.73673,1.21338,0.58394,0.17543
2201,0.00392,0.12006,0.03998,0.03368,0.2866,0.10325,0.1762,0.05517,0.01325,0.03205,0.10057,0.2,0.01859,0.12636,0.02981
11110,0.14437,0.22582,0.14742,0.22994,0.3025,0.1081,0.302,0.15776,0.31629,0.24334,0.08924,0.43331,0.70657,0.57151,0.17993
9715,0.08202,0.07676,0.15845,0.12387,0.09751,0.06301,0.276,0.15666,0.16963,0.13696,0.0055,0.29896,1.027,0.58751,0.16734
15537,0.10195,0.0253,0.07234,0.13146,0.04207,0,0.10102,0.12244,0.06813,0.11297,0.11132,0.28713,0.31195,0.2025,0.09195
7402,0.05326,0.19466,0.10691,0.03443,0.14933,0.10325,0.02145,0.15291,0.01356,0.11063,0.05349,0.08112,0.19716,0.14438,0.06391
7664,0.14437,0.22582,0.14742,0.22994,0.3025,0.1081,0.302,0.15776,0.31629,0.24334,0.08924,0.43331,0.70657,0.57151,0.17993
5603,0.27222,0.33878,0.12922,0.20692,0.44595,0.18445,0.57455,0.20495,0.28731,0.36856,0.35429,0.81379,1.49042,1.14393,0.50924
11582,0.04363,0.0023,0.00315,0.01629,0.29074,0.05006,0.17194,0.13838,0.24601,0.13459,0.05484,0.02668,0.36766,0.35258,0.21688
18036,0.09508,0.08083,0.24585,0.07283,0.16151,0.37255,0.144,0.2494,0.49039,0.60769,0.14591,1.06872,2.098,38.97291,0.06641
5833,0.92702,1.14804,0.54717,0.87967,0.68168,0.46728,0.91184,0.46554,0.99526,1.04122,0.28505,1.00843,0.92967,0.81514,0.51305
12934,0.04143,0.24194,0.55186,0.13906,1.47898,0.10978,0.21364,0.3105,0.22393,0.29349,0.5134,0.06812,0,0.18768,0
16631,0.04841,0.10699,0.06315,0.07213,0.0773,0.12896,0.00957,0.20606,0.07862,0.12511,0.06014,0.37873,0.26858,0.28686,0.04004
19079,0.21757,0.51152,0.2726,0.31418,0.48787,0.31126,0.54742,0.14452,0.24256,0.35079,0.1752,0.59498,0.24888,0.04565,0.30403
7488,0.26585,0.34622,0.46465,0.30922,0.06923,0.2797,0.40419,0.07643,0.39557,0.23921,0.18749,0.40859,0.35645,0.09158,0.22026
8822,0.03993,0.10265,0.21637,0.08138,0.06721,0.01359,0.20169,0.32518,0.02157,0.13873,0.19637,0.13643,0.00018,0.44195,0.4728
1006,0.03786,0.08192,0.15009,0.02089,0.06399,0.04838,0.05946,0.1621,0.03687,0.01079,0.04314,0.01797,0.11406,0.1124,0.03891
12237,0.0992,0.10272,0.17899,0.04395,0.03643,0.06633,0.07274,0.06768,0.08515,0.0125,0.2634,0.13411,0.09228,0.38451,0.21723
17840,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
821,0.05626,0.24171,0.11971,0.03566,0.17554,0.11514,0.021,0.18051,0.01375,0.12439,0.05077,0.08828,0.24558,0.16874,0.06827
13390,1.64586,4.05367,3.86068,7.76088,31.31107,0.79641,8.8005,1.3194,3.48353,11.18142,3.5153,26.29924,5.62794,3.58254,0.42867
13197,0.02244,0.0743,0.12855,0.02934,0.02141,0.06819,0.01744,0.13185,0.08487,0.01619,0.03865,0.00585,0.49584,0.17773,0
964,0.07327,0.15931,0.08722,0.02441,0.05367,0.09639,0.24731,0.06607,0.02824,0.04978,0.1234,0.03601,0.03207,0.57294,0.17637
10101,0.54166,0.30002,7.42976,0.0197,0.06711,0.13024,0.03166,1.04148,0.15738,0.12516,4.10706,0.14918,18.65909,1.41252,0.12579
20048,0.0758,0.08327,0.14487,0.11345,0.1297,0.09627,0.02032,0.14806,0.1194,0.12345,0.00725,0.10948,1.87991,0.72513,0.06737
16487,0.05049,0.06653,0.05135,0.09657,0.03291,0.04248,0.11403,0.05152,0.11117,0.0494,0.0772,0.10248,0.04053,0.17634,0.15031
16575,0.09366,0.11523,0.22692,0.04831,0.04779,0.07042,0.00762,0.06583,0.14609,0.15917,0.26074,0.04305,0.22781,0.46405,0.20836
10995,0.12764,0.15349,0.08588,0.16135,0.05869,0.04489,0.0044,0.1526,0.01962,0.16546,0.14581,0.02895,0.98308,0.75191,0.05463
9081,0.08202,0.07676,0.15845,0.12387,0.09751,0.06301,0.276,0.15666,0.16963,0.13696,0.0055,0.29896,1.027,0.58751,0.16734
8457,0.06857,0.06805,0.19076,0.17205,0.27583,0.21643,0.13673,0.0653,0.11695,0.03643,0.14959,0.17642,0.10433,0.0289,0.23868
4545,1.11082,0.8709,1.51777,0.84964,0.5107,0.31671,0.53125,0.9061,1.0046,0.56147,0.58701,0.65569,0.69811,0.67863,0.23894
21620,0.16873,0.2917,0.17291,0.2986,0.43369,0.1212,0.43266,0.18731,0.46262,0.32159,0.09799,0.76464,2.40798,1.33376,0.2194
6846,0.12618,0.14521,0.1458,0.16907,0.48391,0.27651,0.37583,0.16844,0.14741,0.09414,0.24436,0.19687,1.99261,7.77972,0.08229
20315,3.91958,2.43167,1.4318,2.917,1.41942,3.56762,1.44123,10.27039,2.21916,1.5066,3.63937,1.50767,0.85303,1.64492,1.96523
10742,0.04666,0.23643,0.33794,0.02876,0.17494,0.06651,0.07516,0.20385,0.05416,0.22864,0.17448,0.09565,1.80951,1.46649,1.48459
12506,0.06863,0.08794,0.17353,0.07043,0.41475,0.44564,0.0369,0.27481,0.0347,0.30487,0.13193,0.142,0.67594,0.58305,0.04284
9274,2.10889,1.02269,1.04737,1.12987,0.66698,1.88668,0.22361,0.34251,1.90003,1.22677,2.68693,7.78065,2.26647,1.0233,0.27322
8381,0.12069,1.06649,0.97068,0.64312,0.75168,0.49946,0.77398,0.66826,0.70356,1.41528,0.90688,1.77966,1.91812,4.23462,0.02036
15590,0.01855,0.06105,0.10435,0.06471,0.13528,0.04062,0.07901,0.10557,0.11722,0.01872,0.0678,0.03237,0.7449,0.5436,0.19515
19084,0.18771,0.36852,0.23752,0.40874,0.52269,0.249,0.69103,0.22715,0.39998,1.31069,0.22032,0.28059,1.01779,2.77988,5.19837
10491,0.02295,0.08026,0.14751,0.03022,0.02188,0.07318,0.01775,0.15188,0.09274,0.01593,0.03722,0.00589,0.33148,0.15091,0
8590,0.04402,0.14035,0.0518,0.15502,0.07153,0.05521,0.0037,0.05571,0.08389,0.25548,0.07194,0.30166,0.67307,0.89234,0.07447
16913,0.12618,0.11623,0.19052,0.16992,0.21121,0.13897,0.23064,0.1811,0.09723,0.00605,0.23894,0.11878,0.85543,0.95545,0.10235
13723,0.03615,0.1809,0.11822,0.07075,0.11747,0.08473,0.05999,0.11866,0.04064,0.15639,0.06384,0.26402,0.52195,0.46187,0.11014
9923,0.27831,0.31654,0.17975,0.14059,0.37849,0.19633,0.28545,0.27519,0.2783,0.31334,0.45878,0.30728,0.89579,0.58298,0.17265
3367,0.01697,0.14652,0.04219,0.07287,0.08687,0.07906,0.05877,0.10338,0.08537,0.04456,0.04804,0.08079,0.1759,0.08238,0.05532
8681,0.04589,0.02866,0.19282,0.06152,0.17643,0.14535,0.11714,0.11025,0.00895,0.28546,0.04219,0.0701,0.69139,0.90718,0.4248
1751,0.01571,0.03347,0.09848,0.01651,0.06727,0.09768,0.04059,0.0835,0.01815,0.00606,0.15696,0.50817,1.01383,0.96595,0.03428
8264,0.04095,0.00195,0.06437,0.06782,0.15231,0.03294,0.01993,0.06639,0.02513,0.04927,0.08074,0.00416,0.0775,0.50042,0.26686
4692,0.09853,0.12944,0.01141,0.04193,0.22986,0.25268,0.13215,0.29468,0.18994,0.17762,0.01285,0.11461,0.01306,0.06076,0.00626
6472,0.01237,0.01418,0.04039,0.02376,0.01019,0.02067,0.03789,0.08961,0.00099,0.20553,0.10743,0.14067,0.74998,0.9508,0.28662
17175,0.0189,0.09215,0.09506,0.08811,0.16344,0.11584,0.13208,0.09856,0.12339,0.2991,0.11744,0.27323,2.67887,1.92093,0.05567
8557,0.18574,0.10708,0.13739,0.28103,0.67963,0.2921,0.43861,0.22245,0.14608,0.27381,0.03706,0.73673,1.21338,0.58394,0.17543
9099,1.23502,1.05695,1.69619,1.67367,1.25195,0.63286,4.66346,0.65278,1.63403,2.73529,1.28435,2.35304,0.29522,0.43382,0.20187
8311,0.0079,0.06085,0.03725,0.10593,0.02535,0.02348,0.05711,0.091,0.09975,0.0749,0.11141,0.28176,0.5067,0.1072,0.2592
9591,0.17203,0.58112,0.05975,0.20688,0.72811,1.78601,0.87236,0.52062,2.99138,1.57613,0.16495,1.08678,1.06305,2.01657,0.20013
16364,0.05444,0.14253,0.08373,0.06475,0.18613,0.13251,0.10364,0.16919,0.03006,0.11721,0.08405,0.07969,0.15178,0.10043,0.04965
3176,0.15789,0.14869,0.0283,0.04875,0.20664,0.14734,0.01202,0.56683,0.1264,0.209,0.07416,0.0864,0.14508,0.18444,0.08497
13577,0.05157,0.07198,0.001,0.02001,0.0982,0.00952,0.18029,0.19735,0.13845,0.23258,0.07154,0.01302,0.3269,0.28564,0.04514
5521,1.23502,1.05695,3.25581,0.9404,0.53073,0.27554,1.12286,0.89544,1.33446,0.67793,1.5327,0.57159,0.73045,0.32653,0.20076
7540,0.14632,0.20583,0.1513,0.18885,0.12635,0.08841,0.11325,0.2031,0.12407,0.0096,0.25192,0.04977,0.04845,0.00076,0.01927
8439,12.70318,10.09475,9.10454,2.18821,1.91421,0.60965,1.58422,1.36443,7.09918,1.57683,1.09143,1.30625,0.50848,0.48635,0.17962
21255,0.35135,0.28843,0.24991,0.33301,0.76957,0.30126,1.34424,0.29242,0.49467,0.78439,0.57009,0.76349,1.68261,0.98175,0.29527
8416,0.12764,0.1658,0.09419,0.14677,0.26658,0.07799,0.26242,0.18154,0.12634,0.12053,0.26124,0.21662,0.7192,0.63109,0.15057
10516,0.0758,0.07129,0.13678,0.11022,0.08884,0.05928,0.2163,0.13544,0.14503,0.12046,0.00553,0.23015,0.50666,0.37008,0.14335
10999,5.11513,0.8413,0.02457,0.05166,0.60406,1.17293,1.51646,0.22851,2.44833,0.11123,1.17619,0.55668,0.50116,1.50996,0.89764
14309,0.01855,0.06105,0.10435,0.06471,0.13528,0.04062,0.07901,0.10557,0.11722,0.01872,0.0678,0.03237,0.7449,0.5436,0.19515
16750,0.01438,0.09732,0.06351,0.0414,0.17163,0.07094,0.07776,0.13208,0.0629,0.07987,0.02735,0.126,0.07972,0.29252,0.07925
8871,0.1666,0.44204,0.07412,0.35887,0.8052,0.19636,1.07581,0.15158,0.56597,0.72326,0.11527,0.94313,3.23418,1.23669,0.23402
6577,0.04466,0.02183,0.09625,0.0022,0.08029,0.02574,0.27861,0.20419,0.24558,0.3332,0.07118,0.45612,0.79036,0.58817,0.05943
3828,0.02244,0.0743,0.12855,0.02934,0.02141,0.06819,0.01744,0.13185,0.08487,0.01619,0.03865,0.00585,0.49584,0.17773,0
5514,0.12057,0.1967,0.07204,0.04147,0.50115,0.30089,0.31332,0.64514,0.1775,0.51256,0.18139,0.62877,47.68281,3.76417,0.01791
8603,0.02383,1.46036,0.14464,0.2536,0.50449,0.45534,0.26994,0.28702,0.49871,0.75817,0.43114,0.39353,10.14317,1.94263,2.8625
20106,0.15339,0.19876,0.01922,0.02094,0.1616,0.04793,0.06184,0.11995,0.20997,0.21649,0.11586,0.05484,0.48926,0.2116,1.07659
8233,0.97896,0.28102,1.41818,0.62039,0.31761,0.09548,6.85529,0.57273,0.00871,0.53397,1.07252,7.79825,1.68554,2.01603,0.19956
17167,0.05893,0.01875,0.02618,0.03015,0.0973,0.02547,0.00428,0.1209,0.04266,0.02238,0.01351,0.05634,0.04193,0.22243,0.01677
13944,0.12957,0.05204,0.06224,0.04586,0.15974,0.11726,0.13718,0.25988,0.09826,0.15734,0.36843,0.03274,0.41349,0.39772,0.16793
10631,0.0189,0.09869,0.10579,0.07282,0.00581,0.13471,0.1347,0.10277,0.12713,0.17573,0.06882,0.38643,1.18831,0.74819,0.08636
8713,0.04666,0.24735,0.46875,0.02624,0.21006,0.21064,0.09035,0.16223,0.01007,0.11904,0.08552,0.03139,3.10957,2.52092,0.54991
5370,0.67598,0.1977,0.218,0.68164,0.19309,0.06172,12.59323,0.29355,0.21237,0.08544,0.22431,1.8079,1.92506,3.37732,0.75596
13743,0.08202,0.07676,0.15845,0.12387,0.09751,0.06301,0.276,0.15666,0.16963,0.13696,0.0055,0.29896,1.027,0.58751,0.16734
19152,0.02888,0.05354,0.03498,0.01407,0.02932,0.04521,0.08487,0.18094,0.0041,0.06494,0.0282,0.12109,0.6777,0.6315,0.11948
16744,0.04095,0.01204,0.06302,0.02768,0.05563,0.03528,0.06434,0.06461,0.17516,0.04533,0.08391,0.30125,0.02563,0.20257,0.00585
15807,0.75095,1.02555,1.22591,1.03947,1.24993,0.51801,0.8203,1.35177,0.95114,1.02809,38.82773,0.89487,0.989,1.26239,0.44429
5002,0.11188,0.09598,0.13487,0.0605,0.23633,0.15666,0.04723,0.50886,0.00436,0.03144,0.22345,0.00565,0.45111,0.38505,0.06078
1091,0.27752,0.00948,0.34908,0.08522,0.06393,0.01394,0.14402,0.08587,0.11973,0.275,0.09942,0.25381,0.0976,0.81639,0.02583
11117,0.01855,0.06105,0.10435,0.06471,0.13528,0.04062,0.07901,0.10557,0.11722,0.01872,0.0678,0.03237,0.7449,0.5436,0.19515
6144,0.27831,0.36179,0.10252,0.13718,0.58485,0.29177,0.37083,0.24698,0.32675,0.24242,0.45285,0.31978,2.03569,1.00283,0.32218
10227,0.0189,0.09215,0.09506,0.08811,0.16344,0.11584,0.13208,0.09856,0.12339,0.2991,0.11744,0.27323,2.67887,1.92093,0.05567
3282,0.14202,0.16121,0.19779,0.19623,0.57798,0.51883,0.39418,0.4281,0.01672,0.31705,0.17656,0.04905,5.52702,43.05918,1.92854
16278,5.79341,3.79077,0.50046,8.8591,1.92653,0.55508,18.50932,0.56265,12.87105,36.52002,0.34961,41.84126,64.96293,11.72396,0.84984
1190,0.04356,0.10458,0.05283,0.00066,0.15673,0.01279,0.13342,0.06653,0.2648,0.07136,0.06607,0.04422,0.01386,0.33024,0.15194
7343,0.65426,0.76685,0.28023,1.07837,0.44606,0.4706,1.31503,0.74126,0.89884,1.73481,0.07604,0.21885,1.40971,0.80905,0.01436
9204,1.99023,1.45203,7.05233,1.84297,0.78335,0.90225,1.31896,16.88401,1.34039,1.61095,1.52909,1.29741,2.68649,0.76988,0.5864
10429,0.18981,0.20334,0.42024,0.29174,0.47651,0.3475,0.31731,0.1286,0.47794,0.32752,0.44564,0.30922,0.81172,1.14883,0.08329
15295,0.01745,0.04853,0.00768,0.05799,0.08939,0.18802,0.03546,0.09469,0.21286,3.70189,0.12232,2.63774,5.35393,1.65048,0.02411
16022,0.31336,0.31367,0.16041,0.39922,0.63635,0.27477,0.67776,0.19684,0.56018,0.51387,0.02337,0.63667,1.10412,0.68274,0.17216
20375,0.13213,0.05131,0.10204,0.03902,0.10392,0.06899,0.23269,0.0859,0.10914,0.1325,0.29028,0.24886,0.47519,1.52532,0.03021
16348,0.04589,0.1001,0.13663,0.05739,0.06291,0.00745,0.28219,0.11847,0.05185,0.52268,0.00345,0.30334,2.84315,1.76764,0.57312
2649,0.18498,0.15229,0.38833,0.30194,0.24376,0.20652,0.29615,0.13224,0.36206,0.36106,0.38645,0.42947,0.6519,0.76083,0.04585
18554,0.14993,0.10795,0.24397,0.24247,0.1731,0.3986,0.0899,0.09821,0.05341,0.3555,0.30082,0.25909,0.30147,0.337,0.11604
9879,0.02858,0.06561,0.09024,0.01095,0.13346,0.01746,0.05603,0.11041,0.00875,0.11553,0.04228,0.05108,0.72955,0.56382,0.17107
6570,0.39852,0.75629,0.74095,0.58056,1.2143,0.48575,0.65244,0.73044,0.71681,0.80732,2.23438,0.5992,1.16102,1.43866,0.17099
5190,0.04589,0.09698,0.50995,0.07333,0.11761,0.16044,0.01163,0.14297,0.01155,0.18431,0.09245,0.18024,0.39788,0.05837,0.18387
20223,0.02891,0.24113,0.06059,0.04953,0.12732,0.11688,0.0685,0.14738,0.04678,0.04112,0.02506,0.08367,0.07221,0.04058,0.04202
9973,5.25494,18.55846,2.43638,2.48442,4.96907,1.72373,1.27297,1.88004,2.5772,1.57627,4.51675,1.73908,0.41889,0.76621,0.25293
4467,2.00986,3.21225,1.16523,2.18629,3.61564,9.23,4.13522,1.06296,3.93782,2.63679,2.89004,4.36241,1.59295,3.34553,1.41777
7730,0.16873,0.2638,0.13424,0.30543,0.4062,0.07318,0.76742,0.16756,0.49698,0.54333,0.17036,0.9307,13.2123,1.87737,0.20474
19828,0.18957,0.26474,0.35317,0.56389,0.57723,1.04176,0.63609,0.58594,0.9019,0.61286,0.19843,0.56913,1.28607,1.97259,6.37564
6020,0.15665,0.06981,0.11137,0.06464,0.03597,0.10121,0.26864,0.2055,0.02146,0.17807,0.06627,0.19063,2.00283,0.82597,0.13136
21512,0.11188,0.09598,0.13487,0.0605,0.23633,0.15666,0.04723,0.50886,0.00436,0.03144,0.22345,0.00565,0.45111,0.38505,0.06078
12196,2.01478,3.00964,2.37432,447.81639,5.45064,0.84028,16.10033,0.71412,9.41159,0.83104,5.56918,1.25946,1.61559,2.69604,1.46546
13721,0.17104,0.34766,0.4107,0.44916,0.51656,0.37518,0.39448,0.12189,0.49558,0.30176,0.49965,0.54136,0.08712,0.23096,0
20963,0.18574,0.07504,0.12533,0.0691,0.03472,0.11261,0.21175,0.25866,0.02101,0.15115,0.06215,0.16011,0.66698,0.45235,0.11611
20259,5.26832,1.34343,2.43071,6.74224,2.20889,2.51249,2.23653,11.0488,17.28038,0.13788,0.34901,0.85851,0.68245,0.65267,9.13265
16347,0.01439,0.11011,0.03907,0.02306,0.1145,0.06245,0.03208,0.12195,0.03698,0.06984,0.0054,0.01529,0.28896,0.35874,0.01741
13491,0.70531,1.22043,2.20876,1.39371,1.66467,0.41427,0.82697,1.27522,0.9292,0.76204,6.55859,0.76484,0.10482,0.57694,0.10884
21037,0.03615,0.1809,0.11822,0.07075,0.11747,0.08473,0.05999,0.11866,0.04064,0.15639,0.06384,0.26402,0.52195,0.46187,0.11014
5820,0.8528,0.79127,0.33354,0.89857,0.6583,0.35695,1.05711,0.36006,0.92791,1.02815,0.25905,0.97666,0.98484,0.92141,0.45941
13663,0.07928,0.16359,0.01369,0.0444,0.10818,0.15504,0.05323,0.33083,0.14889,0.06795,0.08588,0.0516,0.12479,0.12388,0.01108
21462,0.0758,0.07129,0.13678,0.11022,0.08884,0.05928,0.2163,0.13544,0.14503,0.12046,0.00553,0.23015,0.50666,0.37008,0.14335
4434,1.88238,40.18797,14.87448,0.46079,1.16649,3.74092,2.11419,1.96251,0.2649,0.1628,5.79539,3.1677,5.10082,1.66711,0
2834,0.16873,0.2917,0.17291,0.2986,0.43369,0.1212,0.43266,0.18731,0.46262,0.32159,0.09799,0.76464,2.40798,1.33376,0.2194
18752,0.34253,0.22967,0.21512,0.17823,0.23191,0.09918,0.34779,0.27619,0.1282,0.10598,0.50925,0.19239,1.29367,0.75007,0.33791
14842,0.15665,0.09672,0.12079,0.21938,0.40463,0.22607,0.30488,0.18197,0.12746,0.21495,0.03849,0.4242,0.5482,0.36866,0.14924
1194,0.02809,0.19428,0.05713,0.04719,0.11294,0.10465,0.06411,0.12845,0.04469,0.04288,0.02571,0.07721,0.07783,0.039,0.04032
8509,0.14727,0.13288,0.40737,0.09029,0.06672,0.0338,0.26216,0.17928,0.0697,0.15208,0.61745,0.17737,0.17042,1.48933,0.29296
798,0.52097,0.29957,0.21784,0.23902,0.20256,0.13307,0.33755,0.3294,0.19007,0.12752,0.24282,0.00271,26.49615,2.20899,0.17702
20041,0.01738,0.14709,0.06612,0.0366,0.04591,0.0261,0.0071,0.12432,0.14196,0.01609,0.04061,0.04181,1.39443,0.76911,0.02012
7583,0.52097,0.36594,0.20516,0.48841,0.68737,0.33072,1.56898,0.27284,0.6775,0.82008,0.23089,1.39651,2.24371,0.35939,0.1336
13013,0.1093,0.14869,0.01155,0.04377,0.29847,0.33812,0.15227,0.41781,0.23448,0.21598,0.01269,0.12945,0.01323,0.05728,0.00622
9716,0.04589,0.15327,0.47214,0.06889,0.04331,0.03325,0.07727,0.15711,0.06445,0.44014,0.13571,0.57826,3.41147,1.12585,0.50791
21369,0.05237,0.15333,0.05786,0.14912,0.03559,0.06031,0.01167,0.05769,0.11986,0.13951,0.0416,0.23935,1.02605,3.79577,1.0488
10771,0.12957,0.06377,0.04851,0.12431,0.26233,0.06734,0.11237,0.18841,0.08719,0.05466,0.2956,0.07632,0.21245,0.37372,0.17601
8319,0.02244,0.06678,0.13632,0.02863,0.01886,0.05431,0.02693,0.12175,0.06634,0.01836,0.03193,0.06557,0.29326,0.30963,0.02851
7109,0.06067,0.21483,0.02809,0.18486,0.03274,0.02882,0.10921,0.04982,0.20021,0.13687,0.08051,0.19282,0.09575,0.15447,0.18644
20282,0.97896,0.28102,1.41818,0.62039,0.31761,0.09548,6.85529,0.57273,0.00871,0.53397,1.07252,7.79825,1.68554,2.01603,0.19956
11550,0.3955,0.43402,0.21889,0.51885,0.30846,0.32,0.56804,0.4257,0.47336,0.63434,0.07067,0.17956,3.44076,4.23701,0.01457
9101,0.06095,0.14265,0.20722,0.04525,0.08346,0.07247,0.01971,0.29199,0.14067,0.0496,0.1788,0.03742,0.28308,0.2476,0.03391
14183,0.2842,0.37212,0.15853,0.30149,0.41851,0.27956,0.51041,0.17515,0.45278,0.23656,0.04289,0.45955,0.10653,0.15854,0.08352
15827,0.1605,0.50376,0.18426,0.38932,0.44141,0.31256,0.1366,0.19438,0.43855,0.68085,0.46166,0.60206,0.69123,5.81415,0.49757
18970,0.12618,0.23076,0.0078,0.19646,0.18922,0.16436,0.12856,0.13923,0.05877,0.00174,0.099,0.08091,0.25963,0.09012,0.10147
12923,0.09279,0.04076,0.08797,0.20106,0.14422,0.02904,0.02781,0.11114,0.00771,0.16351,0.10844,0.10404,0.28579,0.40022,0.25188
9506,12.70318,10.09475,9.10454,2.18821,1.91421,0.60965,1.58422,1.36443,7.09918,1.57683,1.09143,1.30625,0.50848,0.48635,0.17962
1180,0.98249,1.41402,1.84916,0.7856,0.10461,0.66327,0.59936,0.17191,1.20808,0.27127,0.56996,0.48904,0.87931,0.17198,1.88394
17255,0.27504,0.78947,0.11568,0.11181,0.56991,0.35366,0.45867,0.20022,0.47695,1.27998,0.15074,0.10395,0.97718,0.69878,1.6872
17894,0.01017,0.14322,0.03421,0.23381,0.09913,0.00024,0.05556,0.05291,0.08009,0.03752,0.09488,0.05084,0.07881,0.28224,0.01043
14718,0.35135,0.26822,0.47249,0.15372,0.4845,0.25019,0.43986,0.38618,0.33066,0.51022,0.59452,0.54183,0.05045,0.50848,0.08322
20331,0.04181,0.0023,0.00316,0.01603,0.22525,0.04767,0.14671,0.12156,0.19744,0.15553,0.05199,0.02598,0.58143,0.54459,0.17823
9365,0.18574,0.10708,0.13739,0.28103,0.67963,0.2921,0.43861,0.22245,0.14608,0.27381,0.03706,0.73673,1.21338,0.58394,0.17543
15413,0.01738,0.15324,0.07633,0.03349,0.03603,0.04149,0.02077,0.13487,0.02271,0.00394,0.0351,0.05213,0.31304,0.23541,0.00821
20940,0.1293,0.14648,0.23281,0.25161,0.24423,0.07441,0.46582,0.25899,0.24574,0.33454,0.22445,0.31567,0.62576,0.04018,0.35123
7814,0.06095,0.14265,0.20722,0.04525,0.08346,0.07247,0.01971,0.29199,0.14067,0.0496,0.1788,0.03742,0.28308,0.2476,0.03391
19368,0.05087,0.1198,0.0594,0.07773,0.08378,0.14806,0.00967,0.25954,0.08533,0.11119,0.06399,0.2747,0.21171,0.22291,0.0385
20207,0.04589,0.15327,0.47214,0.06889,0.04331,0.03325,0.07727,0.15711,0.06445,0.44014,0.13571,0.57826,3.41147,1.12585,0.50791
19673,0.02244,0.06018,0.14409,0.04955,0.02209,0.02372,0.11949,0.11589,0.11414,0.01223,0.02791,0.44412,111.89647,2.18327,0.12641
1981,0.07928,0.16359,0.01369,0.0444,0.10818,0.15504,0.05323,0.33083,0.14889,0.06795,0.08588,0.0516,0.12479,0.12388,0.01108
1195,0.03786,0.07305,0.1532,0.01988,0.05942,0.01979,0.02522,0.14709,0.01375,0.0109,0.04773,0.23729,0.54687,0.32574,0.10284
19074,0.0375,0.22085,0.13406,0.07614,0.13311,0.09258,0.06382,0.13463,0.04236,0.18538,0.06001,0.35874,1.09183,0.85828,0.12377
20155,0.06863,0.08794,0.17353,0.07043,0.41475,0.44564,0.0369,0.27481,0.0347,0.30487,0.13193,0.142,0.67594,0.58305,0.04284
7602,0.34253,0.22967,0.34383,0.14585,0.04727,0.06483,0.1886,0.31196,0.13176,0.09067,0.74139,0.04173,0.1365,0.12161,0.0749
8714,0.59812,3.86474,0.45307,1.47093,1.48666,2.2657,0.0643,1.14107,2.12103,0.34318,0.19484,0.752,0.83818,0.70476,0.41374
6617,0.04388,0.12698,0.34799,0.01232,0.20557,0.19067,0.19293,0.16107,0.06184,0.39716,0.05191,0.06287,0.34724,0.66031,0.56957
